"var","Split","freq","opt_value","iter","forest"
10,0.4398,0.1769,4.99201041585172e-31,8,"Forest_disc_NLD50"
10,0.5149,0.0604,4.99201041585172e-31,8,"Forest_disc_NLD50"
10,0.6204,0.0404,4.99201041585172e-31,8,"Forest_disc_NLD50"
10,0.7141,2e-04,4.99201041585172e-31,8,"Forest_disc_NLD50"
10,0.9946,0.3773,4.99201041585172e-31,8,"Forest_disc_NLD50"
11,-0.52553,0.2532,1.55807732500927e-31,8,"Forest_disc_NLD50"
11,0.23126,0.6069,1.55807732500927e-31,8,"Forest_disc_NLD50"
11,0.30212,0.0568,1.55807732500927e-31,8,"Forest_disc_NLD50"
11,0.48964,1e-04,1.55807732500927e-31,8,"Forest_disc_NLD50"
11,0.96679,1e-04,1.55807732500927e-31,8,"Forest_disc_NLD50"
11,0.97061,0.0123,1.55807732500927e-31,8,"Forest_disc_NLD50"
11,0.97747,0.0705,1.55807732500927e-31,8,"Forest_disc_NLD50"
12,-0.4843,0.0021,5.62371543761073e-31,8,"Forest_disc_NLD50"
12,-0.3925,0.186,5.62371543761073e-31,8,"Forest_disc_NLD50"
12,-0.229,0.0028,5.62371543761073e-31,8,"Forest_disc_NLD50"
12,0.2895,0.2967,5.62371543761073e-31,8,"Forest_disc_NLD50"
12,0.2937,0.2448,5.62371543761073e-31,8,"Forest_disc_NLD50"
12,0.858,0.2677,5.62371543761073e-31,8,"Forest_disc_NLD50"
13,-0.6733,0.4263,1.21144002767495e-31,8,"Forest_disc_NLD50"
13,-0.144,0.2132,1.21144002767495e-31,8,"Forest_disc_NLD50"
13,-8e-04,0.1324,1.21144002767495e-31,8,"Forest_disc_NLD50"
13,0.8024,0.2282,1.21144002767495e-31,8,"Forest_disc_NLD50"
14,-0.4085,0.1815,7.70371977754894e-34,8,"Forest_disc_NLD50"
14,-0.0331,1e-04,7.70371977754894e-34,8,"Forest_disc_NLD50"
14,0.3818,0.551,7.70371977754894e-34,8,"Forest_disc_NLD50"
14,0.9134,0.2674,7.70371977754894e-34,8,"Forest_disc_NLD50"
15,-0.67,0.3053,7.39797839887747e-31,8,"Forest_disc_NLD50"
15,-0.0146,0.0529,7.39797839887747e-31,8,"Forest_disc_NLD50"
15,-0.0029,0.0635,7.39797839887747e-31,8,"Forest_disc_NLD50"
15,0.0701,0.182,7.39797839887747e-31,8,"Forest_disc_NLD50"
15,0.2831,0.1664,7.39797839887747e-31,8,"Forest_disc_NLD50"
15,0.8274,0.23,7.39797839887747e-31,8,"Forest_disc_NLD50"
16,-0.7887,0.0801,1.57926255439753e-32,8,"Forest_disc_NLD50"
16,-0.2672,0.1405,1.57926255439753e-32,8,"Forest_disc_NLD50"
16,-0.1975,0.1041,1.57926255439753e-32,8,"Forest_disc_NLD50"
16,-0.1487,0.0953,1.57926255439753e-32,8,"Forest_disc_NLD50"
16,-0.0484,0.1059,1.57926255439753e-32,8,"Forest_disc_NLD50"
16,0.3695,0.4741,1.57926255439753e-32,8,"Forest_disc_NLD50"
17,-0.7684,0.1702,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,-0.7683,0.0974,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,-0.7673,0.0168,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,-0.4406,2e-04,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,-0.2792,0.064,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,-0.0716,0.1287,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,-0.0506,0.2728,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,0.0943,9e-04,5.75901201620393e-31,8,"Forest_disc_NLD50"
17,0.743,0.249,5.75901201620393e-31,8,"Forest_disc_NLD50"
18,-0.3718,0.0029,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,-0.361,0.0917,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.0634,0.0621,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.1215,0.1141,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.24,0.1103,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.2766,0.1028,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.2806,0.0525,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.3786,0.0374,1.45600303795675e-31,8,"Forest_disc_NLD50"
18,0.7341,0.4263,1.45600303795675e-31,8,"Forest_disc_NLD50"
19,-0.5713,0.1644,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,-0.2344,0.1154,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,-0.0055,0.1789,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.0757,0.0357,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.1719,0.1069,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.3078,0.2468,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.742,0.0619,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.9129,0.0238,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.9132,0.0012,4.33334237487128e-32,8,"Forest_disc_NLD50"
19,0.9744,0.065,4.33334237487128e-32,8,"Forest_disc_NLD50"
20,-0.261614,0.1335,8.47409175530384e-33,8,"Forest_disc_NLD50"
20,-0.092673,0.0046,8.47409175530384e-33,8,"Forest_disc_NLD50"
20,0.119717,0.5017,8.47409175530384e-33,8,"Forest_disc_NLD50"
20,0.471738,0.1907,8.47409175530384e-33,8,"Forest_disc_NLD50"
20,0.877622,0.1696,8.47409175530384e-33,8,"Forest_disc_NLD50"
21,-0.63115,0.3237,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,-0.52086,9e-04,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,-0.08799,0.0082,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,0.18426,0.534,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,0.25249,0.0018,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,0.83894,0.0034,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,0.8712,0.0178,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,0.95778,0.0337,8.75652938164823e-30,8,"Forest_disc_NLD50"
21,0.95943,0.0765,8.75652938164823e-30,8,"Forest_disc_NLD50"
22,-0.882625,0.108,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,-0.174363,0.0627,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,-0.120714,0.0791,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,0.001577,0.031,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,0.285538,0.3266,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,0.498236,0.0154,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,0.766377,0.1293,2.68089448258703e-31,8,"Forest_disc_NLD50"
22,0.993441,0.2479,2.68089448258703e-31,8,"Forest_disc_NLD50"
23,-0.97808,0.072,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,-0.96327,0.0634,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,-0.92306,0.1911,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,-0.8484,0.0864,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,-0.57513,0.1658,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,0.00138,0.0887,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,0.05621,0.1896,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,0.69897,0.0646,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,0.77284,0.022,4.43734259186819e-31,8,"Forest_disc_NLD50"
23,0.84937,0.0564,4.43734259186819e-31,8,"Forest_disc_NLD50"
24,-0.946802,0.0772,1.40207699951391e-31,8,"Forest_disc_NLD50"
24,-0.003139,0.3054,1.40207699951391e-31,8,"Forest_disc_NLD50"
24,0.135115,0.0637,1.40207699951391e-31,8,"Forest_disc_NLD50"
24,0.239214,0.2447,1.40207699951391e-31,8,"Forest_disc_NLD50"
24,0.744187,0.3091,1.40207699951391e-31,8,"Forest_disc_NLD50"
25,-0.81187,0.3573,5.03823273451701e-31,8,"Forest_disc_NLD50"
25,0.00191,0.4968,5.03823273451701e-31,8,"Forest_disc_NLD50"
25,0.78367,0.1458,5.03823273451701e-31,8,"Forest_disc_NLD50"
26,0.00306,0.1418,6.47112461314111e-32,8,"Forest_disc_NLD50"
26,0.37546,0.3592,6.47112461314111e-32,8,"Forest_disc_NLD50"
26,0.98429,0.4989,6.47112461314111e-32,8,"Forest_disc_NLD50"
27,-0.955,0.1285,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,-0.6608,0.0671,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,-0.3991,0.0713,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,-0.1608,0.0807,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,0.0397,0.0561,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,0.1362,0.1438,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,0.2604,0.2108,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,0.5712,6e-04,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,0.7836,0.1345,1.63630092572316e-30,8,"Forest_disc_NLD50"
27,0.8752,0.1065,1.63630092572316e-30,8,"Forest_disc_NLD50"
28,-0.86354,0.1735,3.02356143020202e-31,8,"Forest_disc_NLD50"
28,-0.63342,0.0066,3.02356143020202e-31,8,"Forest_disc_NLD50"
28,-0.19332,0.0074,3.02356143020202e-31,8,"Forest_disc_NLD50"
28,-0.08203,0.3199,3.02356143020202e-31,8,"Forest_disc_NLD50"
28,0.30703,0.1788,3.02356143020202e-31,8,"Forest_disc_NLD50"
28,0.39559,0.3138,3.02356143020202e-31,8,"Forest_disc_NLD50"
29,-0.844,0.3396,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,-0.224,0.1051,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,-0.18,0.0725,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,-0.124,0.0958,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,-0.042,0.0798,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,0.221,0.0968,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,0.52,0.088,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,0.565,5e-04,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,0.567,0.0465,1.30963236218332e-31,8,"Forest_disc_NLD50"
29,0.571,0.0753,1.30963236218332e-31,8,"Forest_disc_NLD50"
30,-0.86589,0.0622,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,-0.057228,0.0928,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,-0.003024,0.2212,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,0.047861,0.0418,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,0.094938,0.1283,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,0.190887,0.1158,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,0.222151,0.0011,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,0.635406,0.249,6.24001301981464e-32,8,"Forest_disc_NLD50"
30,0.938067,0.0877,6.24001301981464e-32,8,"Forest_disc_NLD50"
31,-0.95331,0.0196,2.43134211004306e-30,8,"Forest_disc_NLD50"
31,-0.94849,0.1748,2.43134211004306e-30,8,"Forest_disc_NLD50"
31,-0.36477,0.3451,2.43134211004306e-30,8,"Forest_disc_NLD50"
31,0.10156,0.1774,2.43134211004306e-30,8,"Forest_disc_NLD50"
31,0.76377,0.2831,2.43134211004306e-30,8,"Forest_disc_NLD50"
32,-0.830038,0.091,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,-0.086763,0.0415,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,-0.024584,0.1112,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.093293,0.1285,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.254092,0.1192,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.286223,0.0877,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.377783,0.1393,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.569446,0.0222,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.992843,0.0587,9.78064262957614e-30,8,"Forest_disc_NLD50"
32,0.993556,0.2005,9.78064262957614e-30,8,"Forest_disc_NLD50"
33,-0.91886,0.143,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,-0.35925,0.1921,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.29315,0.0584,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.3758,0.2263,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.91178,0.0084,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.91991,4e-04,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.92171,0.0535,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.92265,0.0034,9.22135257372609e-31,8,"Forest_disc_NLD50"
33,0.92933,0.3144,9.22135257372609e-31,8,"Forest_disc_NLD50"
2,-0.0294,0.1953,3.85185988877447e-33,8,"Forest_disc_NLD100"
2,0.2421,0.4194,3.85185988877447e-33,8,"Forest_disc_NLD100"
2,0.4283,2e-04,3.85185988877447e-33,8,"Forest_disc_NLD100"
2,0.5656,0.3045,3.85185988877447e-33,8,"Forest_disc_NLD100"
2,0.9678,0.0807,3.85185988877447e-33,8,"Forest_disc_NLD100"
3,-0.8008,0.1063,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,-0.4717,1e-04,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,-0.3978,0.1123,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,-0.334,0.2413,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,-0.1726,0.1544,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,-0.1006,0.097,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,0.0036,0.179,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,0.4684,0.0152,1.60670705610505e-31,8,"Forest_disc_NLD100"
3,0.6466,0.0943,1.60670705610505e-31,8,"Forest_disc_NLD100"
4,-0.1673,0.1008,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,-0.1209,0.0245,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.0678,0.097,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.0977,0.1974,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.1551,0.0072,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.286,0.0801,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.3452,0.3072,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.6114,0.0861,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.9918,0.0834,9.65276088126883e-31,8,"Forest_disc_NLD100"
4,0.9975,0.0164,9.65276088126883e-31,8,"Forest_disc_NLD100"
5,-0.8406,0.1569,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,-0.5387,0.0147,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,-0.2129,0.0026,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,-0.0728,0.5575,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,0.0533,0.056,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,0.5392,0.0431,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,0.5684,8e-04,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,0.5938,0.063,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,0.6392,0.0863,4.86056569714729e-30,8,"Forest_disc_NLD100"
5,0.831,0.0192,4.86056569714729e-30,8,"Forest_disc_NLD100"
6,-0.052,0.4786,1.63704045272915e-32,8,"Forest_disc_NLD100"
6,0.3641,0.4084,1.63704045272915e-32,8,"Forest_disc_NLD100"
6,0.4844,3e-04,1.63704045272915e-32,8,"Forest_disc_NLD100"
6,0.6712,0.002,1.63704045272915e-32,8,"Forest_disc_NLD100"
6,0.8145,0.0146,1.63704045272915e-32,8,"Forest_disc_NLD100"
6,0.8736,0.0559,1.63704045272915e-32,8,"Forest_disc_NLD100"
6,0.9578,0.0402,1.63704045272915e-32,8,"Forest_disc_NLD100"
7,-0.68443,0.3152,1.3423731712379e-31,8,"Forest_disc_NLD100"
7,-0.01674,0.1468,1.3423731712379e-31,8,"Forest_disc_NLD100"
7,0.09657,0.291,1.3423731712379e-31,8,"Forest_disc_NLD100"
7,0.91039,0.247,1.3423731712379e-31,8,"Forest_disc_NLD100"
8,-0.6155,0.0265,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,-0.3277,2e-04,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,-0.2087,0.0315,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.0547,0.0017,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.1075,0.1145,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.2214,0.1021,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.2472,0.1693,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.398,0.0873,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.4074,0.1134,2.54222752659115e-32,8,"Forest_disc_NLD100"
8,0.8375,0.3535,2.54222752659115e-32,8,"Forest_disc_NLD100"
9,-0.7317,0.1959,2.7041260125412e-31,8,"Forest_disc_NLD100"
9,-0.72306,0.0463,2.7041260125412e-31,8,"Forest_disc_NLD100"
9,-0.19864,0.1873,2.7041260125412e-31,8,"Forest_disc_NLD100"
9,-0.16552,0.0214,2.7041260125412e-31,8,"Forest_disc_NLD100"
9,-0.00042,0.3265,2.7041260125412e-31,8,"Forest_disc_NLD100"
9,0.67823,0.1968,2.7041260125412e-31,8,"Forest_disc_NLD100"
9,0.7001,0.0258,2.7041260125412e-31,8,"Forest_disc_NLD100"
10,-0.6773,0.1785,3.42815530100928e-31,8,"Forest_disc_NLD100"
10,-0.4141,0.0058,3.42815530100928e-31,8,"Forest_disc_NLD100"
10,-0.0287,0.1274,3.42815530100928e-31,8,"Forest_disc_NLD100"
10,0.2647,0.2392,3.42815530100928e-31,8,"Forest_disc_NLD100"
10,0.8559,0.4492,3.42815530100928e-31,8,"Forest_disc_NLD100"
11,-0.59606,0.2246,3.98081054054361e-30,8,"Forest_disc_NLD100"
11,-0.00859,0.2486,3.98081054054361e-30,8,"Forest_disc_NLD100"
11,0.09664,0.1711,3.98081054054361e-30,8,"Forest_disc_NLD100"
11,0.16795,0.2749,3.98081054054361e-30,8,"Forest_disc_NLD100"
11,0.73929,0.018,3.98081054054361e-30,8,"Forest_disc_NLD100"
11,0.94699,0.0629,3.98081054054361e-30,8,"Forest_disc_NLD100"
12,-0.5929,0.0924,6.66371760757984e-31,8,"Forest_disc_NLD100"
12,0.0475,0.0774,6.66371760757984e-31,8,"Forest_disc_NLD100"
12,0.0954,0.3211,6.66371760757984e-31,8,"Forest_disc_NLD100"
12,0.2462,0.0015,6.66371760757984e-31,8,"Forest_disc_NLD100"
12,0.6097,0.3414,6.66371760757984e-31,8,"Forest_disc_NLD100"
12,0.9382,0.0457,6.66371760757984e-31,8,"Forest_disc_NLD100"
12,0.992,0.1205,6.66371760757984e-31,8,"Forest_disc_NLD100"
13,-0.70236,0.259,6.67334725730177e-31,8,"Forest_disc_NLD100"
13,-0.61242,0.1601,6.67334725730177e-31,8,"Forest_disc_NLD100"
13,-0.5274,0.0034,6.67334725730177e-31,8,"Forest_disc_NLD100"
13,-0.07464,0.197,6.67334725730177e-31,8,"Forest_disc_NLD100"
13,0.0262,0.1926,6.67334725730177e-31,8,"Forest_disc_NLD100"
13,0.75374,0.1879,6.67334725730177e-31,8,"Forest_disc_NLD100"
14,-0.8055,0.2223,3.0266982133673e-30,8,"Forest_disc_NLD100"
14,-0.2277,0.01,3.0266982133673e-30,8,"Forest_disc_NLD100"
14,0.2111,0.0022,3.0266982133673e-30,8,"Forest_disc_NLD100"
14,0.2329,0.6188,3.0266982133673e-30,8,"Forest_disc_NLD100"
14,0.4039,4e-04,3.0266982133673e-30,8,"Forest_disc_NLD100"
14,0.6123,0.0311,3.0266982133673e-30,8,"Forest_disc_NLD100"
14,0.9165,0.1152,3.0266982133673e-30,8,"Forest_disc_NLD100"
15,-0.80541,0.2161,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,-0.26811,0.1458,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,-0.03007,0.1414,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.03379,0.0583,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.17607,0.0458,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.64438,0.0192,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.72729,0.1637,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.90489,0.209,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.96536,6e-04,9.03261143917614e-32,8,"Forest_disc_NLD100"
15,0.96795,1e-04,9.03261143917614e-32,8,"Forest_disc_NLD100"
16,-0.2251,0.2399,7.16445939312052e-31,8,"Forest_disc_NLD100"
16,0.2871,0.0078,7.16445939312052e-31,8,"Forest_disc_NLD100"
16,0.2999,0.6513,7.16445939312052e-31,8,"Forest_disc_NLD100"
16,0.8219,1e-04,7.16445939312052e-31,8,"Forest_disc_NLD100"
16,0.8453,0.0014,7.16445939312052e-31,8,"Forest_disc_NLD100"
16,0.8934,0.0995,7.16445939312052e-31,8,"Forest_disc_NLD100"
17,-0.7584,0.4378,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,-0.4442,0.0024,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,-0.353,0.0401,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,-0.1394,0.001,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,-0.1048,0.0141,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,0.0172,0.0145,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,0.1525,0.3341,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,0.2059,0.0083,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,0.7382,0.1465,4.41654254846881e-30,8,"Forest_disc_NLD100"
17,0.8857,0.001,4.41654254846881e-30,8,"Forest_disc_NLD100"
18,-0.0282,0.2603,1.4791141972894e-31,8,"Forest_disc_NLD100"
18,0.40509,0.2981,1.4791141972894e-31,8,"Forest_disc_NLD100"
18,0.95137,0.4416,1.4791141972894e-31,8,"Forest_disc_NLD100"
19,-0.8459,0.1112,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,-0.7413,0.1329,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,-0.0209,0.2361,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,-9e-04,0.2255,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,0.3868,0.0789,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,0.7587,0.0775,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,0.826,0.1367,7.14863817955393e-31,8,"Forest_disc_NLD100"
19,0.94,0.0012,7.14863817955393e-31,8,"Forest_disc_NLD100"
20,-0.934193,0.0579,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,-0.279981,0.1135,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,-0.260893,0.1211,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,-0.066424,4e-04,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,0.066694,0.0658,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,0.140172,0.3488,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,0.410485,0.128,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,0.563985,0.1172,2.18074251309182e-30,8,"Forest_disc_NLD100"
20,0.998171,0.0473,2.18074251309182e-30,8,"Forest_disc_NLD100"
21,-0.94234,1e-04,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,-0.90906,0.0245,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,-0.76128,0.2063,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,-0.0557,0.2264,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,-0.00604,0.114,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,0.11549,0.0726,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,0.14816,0.1073,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,0.79534,0.2206,4.58703549679569e-30,8,"Forest_disc_NLD100"
21,0.95996,0.0283,4.58703549679569e-30,8,"Forest_disc_NLD100"
22,-0.7628,0.0163,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,-0.7624,0.0056,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,-0.5124,0.0022,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,-0.1656,0.0105,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,-8e-04,0.1852,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,0.2354,0.2267,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,0.362,0.0592,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,0.6837,0.0836,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,0.8437,0.0867,6.68682876691248e-31,8,"Forest_disc_NLD100"
22,0.9996,0.324,6.68682876691248e-31,8,"Forest_disc_NLD100"
23,-0.97516,0.3827,1.36509914458167e-30,8,"Forest_disc_NLD100"
23,-0.59879,0.0201,1.36509914458167e-30,8,"Forest_disc_NLD100"
23,-0.19095,0.3831,1.36509914458167e-30,8,"Forest_disc_NLD100"
23,0.60073,0.214,1.36509914458167e-30,8,"Forest_disc_NLD100"
24,-0.77545,0.0752,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,-0.73654,0.0149,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.08781,0.222,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.31125,0.4054,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.65304,0.0076,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.69634,0.0254,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.72163,0.0534,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.78669,0.0458,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.94324,0.007,1.62471450108507e-30,8,"Forest_disc_NLD100"
24,0.97148,0.1432,1.62471450108507e-30,8,"Forest_disc_NLD100"
25,-0.86144,0.0564,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,-0.8192,0.0909,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,-0.79204,0.0683,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,-0.73279,0.1251,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,-0.01883,0.5089,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,0.37859,0.0809,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,0.57821,4e-04,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,0.92653,0.0443,3.00637664318848e-31,8,"Forest_disc_NLD100"
25,0.92658,0.0248,3.00637664318848e-31,8,"Forest_disc_NLD100"
26,-0.5396,0.0551,1.23259516440783e-31,8,"Forest_disc_NLD100"
26,0.0019,2e-04,1.23259516440783e-31,8,"Forest_disc_NLD100"
26,0.4435,0.3598,1.23259516440783e-31,8,"Forest_disc_NLD100"
26,0.8042,0.0148,1.23259516440783e-31,8,"Forest_disc_NLD100"
26,0.9975,0.5701,1.23259516440783e-31,8,"Forest_disc_NLD100"
27,-0.91388,0.1931,1.92592994438724e-34,8,"Forest_disc_NLD100"
27,-0.24644,0.1008,1.92592994438724e-34,8,"Forest_disc_NLD100"
