"name","disc_method","data","mean_acc","mean_F1","mean_Kappa","diff_acc","relative_diff_acc","diff_F1","relative_diff_F1","diff_Kappa","relative_diff_Kappa"
"PENBASED","QuantilDisc","TEST",0.886257575757576,0.885342674392163,0.873596720604069,-0.0127575757575752,-0.0141906126232403,-0.0126491649543563,-0.0140860578015512,-0.0141810775639505,-0.0157919893506719
"PHONEME","QuantilDisc","TEST",0.826033312769895,0.792334338612682,0.585617612599257,-0.0282541640962365,-0.0330733679953779,-0.0328792947284287,-0.0398433731581815,-0.0657982507994594,-0.0797348082254247
"PIMA","QuantilDisc","TEST",0.754855072463768,0.72527037152723,0.452553350620665,-0.0207971014492752,-0.0268124065769803,-0.0208630458620996,-0.0279615486665884,-0.0409826580654188,-0.0549267156654293
"SAT","QuantilDisc","TEST",0.848419689119171,0.815977927100041,0.813113113396649,-0.0087651122625213,-0.010225463923757,-0.0130832211874455,-0.0157807674554167,-0.0108992088933517,-0.0131464475399254
"SEGMENTATION","QuantilDisc","TEST",0.881457431457432,0.878985608303525,0.861700336700336,-0.0224146224146221,-0.0247984461059518,-0.0202727982608497,-0.0225439074162255,-0.0261503928170596,-0.0290799536886926
"SPAMBASE","QuantilDisc","TEST",0.934528985507247,0.930903220312798,0.86187145145292,0.0326328502415457,0.0361824926014701,0.0318915121338139,0.0354739675175227,0.0582826785304525,0.0648297213486891
"SPECTFHEART","QuantilDisc","TEST",0.809259259259259,0.646065076041207,0.327921600747772,0.00761316872427975,0.00949691991786437,-0.00622237913951806,-0.00953932057116455,-0.00941760016017462,-0.0144378066531501
"TAE","QuantilDisc","TEST",0.540579710144927,0.534132821118617,0.310675972511165,-0.0521739130434785,-0.0880195599022009,-0.0509161443638223,-0.0870288597499462,-0.0787694736002947,-0.134637403444241
"TEXTURE","QuantilDisc","TEST",0.833515151515151,0.8313907436845,0.816866666666667,-0.0350303030303033,-0.0403321470937132,-0.035365361200382,-0.0408019753204727,-0.0385333333333331,-0.044456950595636
"THYROID","QuantilDisc","TEST",0.943171296296296,0.679561395514173,0.532886840946783,-0.0315432098765437,-0.0323614860318395,-0.160868326568514,-0.191411991201195,-0.21972016563807,-0.261437880961155
"TITANIC","QuantilDisc","TEST",0.783106060606061,0.709146986785961,0.437530855305012,0.00108585858585863,0.0013885300955826,-0.000977394303613099,-0.00137637057625516,-0.000404218688742464,-0.000569222377806904
"VEHICLE","QuantilDisc","TEST",0.708595800524934,0.702104826187274,0.611765005182733,-0.00741469816272977,-0.0103555718475075,-0.00726743403909813,-0.0102448805043194,-0.0103055852000757,-0.0145277533079558
"VERTEBRAL","QuantilDisc","TEST",0.789247311827957,0.735368750448891,0.659509747949591,-0.0544802867383515,-0.0645709430756162,-0.0685533577276891,-0.0852736316496865,-0.08978980661156,-0.111689684483509
"WAVE","QuantilDisc","TEST",0.817488888888889,0.81549275834405,0.726241772048057,-0.0103555555555556,-0.0125090596730465,-0.0105134103761004,-0.0127280046738517,-0.0155137366322305,-0.0187816232126549
"WDBC","QuantilDisc","TEST",0.946783625730994,0.943101278008892,0.886241742219084,-0.00964912280701735,-0.0100886579027818,-0.0103192926804251,-0.0108234424530659,-0.0206402264001698,-0.0216486061185433
"WILT","QuantilDisc","TEST",0.969722030783367,0.790271748719853,0.585653711821814,0.00325063174821938,0.00336340190870062,-0.06187513542398,-0.0726108803251063,-0.120122307451199,-0.140964321628528
"WINE","QuantilDisc","TEST",0.954716981132076,0.954867790897699,0.931088316483418,-0.002830188679245,-0.00295566502463025,-0.00303474697600703,-0.00316811664654671,-0.00411194613224164,-0.00429265605806733
"WIRELESS","QuantilDisc","TEST",0.958694444444445,0.958976084536031,0.944925925925926,-0.0208888888888886,-0.0213242591804903,-0.020603802249778,-0.021033304713292,-0.0278518518518525,-0.0284324456101684
"WISCONSIN","QuantilDisc","TEST",0.965934959349594,0.962839142078046,0.925709278685031,0.0029268292682928,0.003039257070494,0.00319692735038635,0.00333137423648418,0.00637597856855243,0.00664412055941275
"YEAST","QuantilDisc","TEST",0.540374531835206,0.438548405131393,0.431640124171695,-0.018614232209738,-0.0332998324958127,-0.0467620125870509,-0.0963548501738123,-0.0211561216719252,-0.0435929683343395
"APPENDICITIS","RDGR","TEST",0.865104166666667,0.7759047629078,0.557890683220817,-0.00416666666666665,-0.0047932893948472,0.00146964223802781,0.00189769575113896,0.00366547626680613,0.00473309663905227
"AUSTRA","RDGR","TEST",0.872222222222222,0.870319430567507,0.741070200213091,0.026489533011272,0.0313214013709061,0.0324898193103007,0.0387785521945781,0.0583100721921584,0.0695965759728415
"AUTOS","RDGR","TEST",0.694354838709677,0.598792123035219,0.596998809845536,0.035215053763441,0.0534257748776512,0.0226185120234876,0.0392564178421339,0.0581006556111041,0.10083880014755
"BALANCE","RDGR","TEST",0.772816399286988,0.546800899980526,0.581247282595872,-0.079144385026738,-0.0928967465216027,-0.0774614726493231,-0.124084801592316,-0.148382906407002,-0.237693176639664
"BANANA","RDGR","TEST",0.782893081761006,0.778575687702772,0.558539962094351,-0.0657232704402519,-0.0774475654042841,-0.0603759319306025,-0.071965928091285,-0.128015454850068,-0.152589794040819
"BANDS","RDGR","TEST",0.734660766961652,0.719353546197796,0.445205370430574,0.000195746385520001,0.000266515599839531,-0.00229777057256031,-0.00318404542354837,-0.011427399438985,-0.0158350704466621
"BANKNOTE","RDGR","TEST",0.834101941747572,0.821469277828194,0.656268931035295,-0.130582524271845,-0.135362938734432,-0.14255482672716,-0.147874753394171,-0.271840896533304,-0.281985580286592
"BRCANCER","RDGR","TEST",0.732857142857143,0.723370207670632,0.454891817373001,0.0114285714285716,0.015841584158416,0.00680582798987839,0.00949785976371103,0.0122905672589138,0.0171520767811393
"BUPA","RDGR","TEST",0.672006472491909,0.656654632463445,0.317739310455988,-0.018446601941748,-0.0267166627607224,-0.02010512561463,-0.0297079212743476,-0.0493411357966764,-0.0729079044782449
"CLEVELAND","RDGR","TEST",0.59963768115942,0.386343957965876,0.348857031173612,-0.00760869565217392,-0.0125298329355609,-0.000845874649414269,-0.00218465098554053,-0.0149957371254825,-0.0387296769240896
"CMC","RDGR","TEST",0.548642533936651,0.527787613465135,0.314685447845567,-0.01157616892911,-0.0206636602275019,-0.0152561639575289,-0.0280938012584107,-0.0199996651692418,-0.0368288267000537
"CRX","RDGR","TEST",0.880434782608696,0.879072959540627,0.758375548326831,0.0355072463768118,0.0420240137221272,0.043870425116157,0.0525266906025228,0.0778893267871601,0.0932580105744445
"CRYOTHERAPY","RDGR","TEST",0.810493827160494,0.808036125249774,0.620007917907985,-0.00493827160493809,-0.00605601816805429,-0.00246289052880544,-0.00303873352201365,-0.00839207803143749,-0.0103542112551191
"DERMA","RDGR","TEST",0.942792792792793,0.927769090370304,0.928037650170569,0.0139639639639643,0.0150339476236667,0.0103368941221469,0.0112672022678293,0.0186209708168634,0.0202968359874593
"ECOLI","RDGR","TEST",0.779411764705882,0.541827326391986,0.701268548756595,-0.00964052287581707,-0.0122178504866433,0.00766970852889914,0.0143585119305834,-0.0126659636367147,-0.0237120340759816
"GERMAN","RDGR","TEST",0.770055555555556,0.697234133297333,0.403405947993764,-0.00538888888888889,-0.00694941968763433,-0.00492774345492164,-0.00701795927416935,-0.00964576549764662,-0.0137372389715341
"HABERMAN","RDGR","TEST",0.734798534798535,0.604700059100548,0.226757300333258,0.00329670329670351,0.0045067601402106,0.00523143494104306,0.00872678690795182,0.00945377627080865,0.0157702603435893
"HAYES","RDGR","TEST",0.49645390070922,0.483806680348994,0.197240120112102,-0.269148936170213,-0.351551644279759,-0.295630489576079,-0.379287133053326,-0.429339708692564,-0.550832992393519
"HEART","RDGR","TEST",0.823045267489712,0.819572069571271,0.640068081040122,1.11022302462516e-16,1.34892097491957e-16,0.00229119071374473,0.00280343119852207,0.00125597225481111,0.00153676941098491
"HEPATISIS","RDGR","TEST",0.845390070921986,0.739880876346551,0.488305733340677,-0.00673758865248253,-0.00790678318768236,-0.0201918126564931,-0.0265656337198194,-0.036109438199773,-0.0475078748680422
"HORSECOLIC","RDGR","TEST",0.844444444444444,0.831369637219358,0.663646699285743,-0.000750750750750928,-0.00088825723929671,0.00503461495158852,0.00609270430989561,0.0043295058084093,0.00523940737320745
"HYPOTHYROID","RDGR","TEST",0.967685282753776,0.821773115708649,0.644155834487161,-0.0168774148226202,-0.0171420417045717,-0.0879710856258644,-0.0966987044235277,-0.175433762116814,-0.192838560399141
"IMMUNOTHERAPY","RDGR","TEST",0.811728395061729,0.640741962238614,0.317991348798274,0.0104938271604936,0.0130970724191061,0.0139776898748228,0.0223013507488343,0.0271624391033159,0.043337567728414
"INDIAN","RDGR","TEST",0.72152380952381,0.615052337872017,0.251251184021233,0.0112380952380956,0.015821936175919,0.0112684692416668,0.0186630843040386,-0.00803606255545991,-0.013309501914467
"ION","RDGR","TEST",0.916984126984126,0.908360870392868,0.817238281182247,0.0141269841269835,0.0156469760900134,0.01429777834881,0.0159919120653125,0.0274890703523011,0.0307462309952355
"IRIS","RDGR","TEST",0.918888888888889,0.918062076893776,0.878333333333333,-0.0244444444444446,-0.0259128386336869,-0.0250444780837755,-0.0265553006196332,-0.0366666666666666,-0.0388786044091692
"MAMMOGRAPHIC","RDGR","TEST",0.817071759259259,0.815535650498346,0.631881075021787,-0.00457175925925957,-0.00556416396675625,-0.00517856852819953,-0.00630983161756582,-0.0101082163278488,-0.0123163655429757
"MUTAGENESIS","RDGR","TEST",0.671855670103093,0.514057785388258,0.110812782720248,-0.0973195876288656,-0.12652459455837,-0.167558136898418,-0.245824857401066,-0.28891727174928,-0.423871072113492
"NEWTHYROID","RDGR","TEST",0.927435897435897,0.896208215263959,0.841506604799323,-0.01,-0.0106673960612692,-0.0111311712541264,-0.0122679246812401,-0.0186887589658277,-0.0205973191988786
"PAGEBLOCKS","RDGR","TEST",0.941494112870483,0.68993808295943,0.726707629968724,-0.00611043442955739,-0.00644829580753651,-0.0492271439684652,-0.0665982951782812,-0.0311131164829356,-0.0420922350639347
"PENBASED","RDGR","TEST",0.888919191919192,0.888185182538893,0.876561219536808,-0.0100959595959593,-0.0112300216286056,-0.00980665680762538,-0.010920652480274,-0.0112165786312122,-0.0124907355944065
"PHONEME","RDGR","TEST",0.829333744602097,0.795785756970597,0.592598980708239,-0.0249537322640346,-0.0292099942229926,-0.0294278763705137,-0.0356609187991316,-0.058816882690478,-0.0712747345827785
"PIMA","RDGR","TEST",0.765434782608696,0.737092274568547,0.47553109550403,-0.0102173913043478,-0.0131726457399103,-0.00904114282078317,-0.0121173272903625,-0.0180049131820542,-0.0241309566927751
"SAT","RDGR","TEST",0.850233160621762,0.822918177041164,0.815481291892781,-0.00695164075993049,-0.00810985069815187,-0.00614297124632246,-0.00740955146554801,-0.00853103039722014,-0.0102899893630788
"SEGMENTATION","RDGR","TEST",0.792111592111592,0.787124248722746,0.757463524130191,-0.111760461760462,-0.123646329457468,-0.11213415784163,-0.124696257519615,-0.130387205387205,-0.144994146771839
"SPAMBASE","RDGR","TEST",0.907946859903382,0.902499186177398,0.805172205451065,0.00605072463768064,0.00670889296570506,0.00348747799841387,0.00387923534998005,0.00158343252859794,0.00176130356723084
"SPECTFHEART","RDGR","TEST",0.819341563786008,0.671217891000509,0.368228787049555,0.0176954732510285,0.0220739219712522,0.0189304358197839,0.0290216156533916,0.0308895861416079,0.0473557875385622
"TAE","RDGR","TEST",0.543840579710145,0.538120160425342,0.316507258075434,-0.0489130434782611,-0.0825183374083133,-0.0469288050570973,-0.0802134655830033,-0.0729381880360258,-0.124670228201976
"TEXTURE","RDGR","TEST",0.842909090909091,0.840311915275999,0.8272,-0.0256363636363635,-0.0295164329076824,-0.026444189608883,-0.0305093779667063,-0.0282000000000001,-0.0325351039826198
"THYROID","RDGR","TEST",0.920077160493827,0.424879121986083,0.197607561533947,-0.054637345679013,-0.056054716876579,-0.415550600096605,-0.494450147558822,-0.554999445050906,-0.660375794034926
"TITANIC","RDGR","TEST",0.775404040404041,0.704885971991342,0.429322764372056,-0.0066161616161613,-0.00846034616378156,-0.00523840909823237,-0.00737674869041231,-0.00861230962169857,-0.0121278889319141
"VEHICLE","RDGR","TEST",0.709645669291339,0.704808960906469,0.613143201728519,-0.00636482939632543,-0.00888929618768325,-0.00456329931990374,-0.00643286970151259,-0.00892738865428988,-0.0125849136692221
"VERTEBRAL","RDGR","TEST",0.748387096774193,0.696730123957,0.601773264878037,-0.0953405017921152,-0.112999150382328,-0.10719198421958,-0.133336281126424,-0.147526289683113,-0.183508188396169
"WAVE","RDGR","TEST",0.819433333333333,0.817636079835208,0.729132457347989,-0.00841111111111148,-0.010160255549889,-0.00837008888494195,-0.0101332038450886,-0.012623051332298,-0.0152820303410769
"WDBC","RDGR","TEST",0.94522417153996,0.941815093916084,0.883754574746707,-0.0112085769980507,-0.0117191480688882,-0.0116054767732334,-0.0121724631605575,-0.0231273938725467,-0.0242572843334246
"WILT","RDGR","TEST",0.932483344819664,0.706617010358009,0.426617533549106,-0.0339880542154837,-0.0351671598863813,-0.145529873785823,-0.170780268629439,-0.279158485723908,-0.327594327830446
"WINE","RDGR","TEST",0.953144654088051,0.953118417813181,0.928716539830166,-0.00440251572327,-0.00459770114942482,-0.0047841200605252,-0.00499437037837346,-0.00648372278549347,-0.00676866646567786
"WIRELESS","RDGR","TEST",0.91225,0.910838861316021,0.883,-0.0673333333333337,-0.0687367077839221,-0.0687410254697871,-0.0701739862129466,-0.089777777777778,-0.0916492661689454
"WISCONSIN","RDGR","TEST",0.967317073170732,0.964287437509842,0.928596289163246,0.00430894308943075,0.00447446179822695,0.00464522278218182,0.00484057778085566,0.00926298904676726,0.0096525443593538
"YEAST","RDGR","TEST",0.538314606741573,0.419977851807759,0.427086545962515,-0.020674157303371,-0.0369849246231159,-0.0653325659106846,-0.134620159645095,-0.0257096998811051,-0.0529757840393624
"APPENDICITIS","RSTGDH","TEST",0.842708333333333,0.747409596883843,0.501844346978628,-0.0265625,-0.030557219892151,-0.027025523785929,-0.0348970792576607,-0.0523808599753829,-0.067637505812083
"AUSTRA","RSTGDH","TEST",0.868196457326892,0.866301770581388,0.732936732527108,0.022463768115942,0.0265613099771515,0.0284721593241816,0.0339832335138616,0.0501766045061752,0.0598887934157431
"AUTOS","RSTGDH","TEST",0.681182795698925,0.590854019145303,0.578109515013823,0.0220430107526886,0.0334420880913546,0.0146804081335719,0.0254791400595279,0.0392113607793912,0.0680547668792712
"BALANCE","RSTGDH","TEST",0.803743315508021,0.570294426294675,0.638213114785801,-0.0482174688057043,-0.0565958782299406,-0.0539679463351742,-0.0864507436317551,-0.0914170742170727,-0.146440147965281
"BANANA","RSTGDH","TEST",0.827767295597485,0.823113490408076,0.648204283505342,-0.0208490566037733,-0.0245682946713108,-0.0158381292252987,-0.0188784774409519,-0.038351133439077,-0.0457131645515347
"BANDS","RSTGDH","TEST",0.697492625368732,0.681576290430147,0.36789259543673,-0.0369723952073999,-0.050339218576261,-0.0400750263402084,-0.0555323955058494,-0.0887401744328291,-0.122968215217804
"BANKNOTE","RSTGDH","TEST",0.963147249190939,0.962588458566833,0.925227800449214,-0.00153721682847885,-0.00159349184383768,-0.00143564598852075,-0.00148922208660221,-0.00288202711938557,-0.00298957993453377
"BRCANCER","RSTGDH","TEST",0.712857142857143,0.70584612137545,0.419470894200065,-0.00857142857142834,-0.0118811881188116,-0.0107182583053043,-0.0149578441368792,-0.023130355914022,-0.0322795223568427
"BUPA","RSTGDH","TEST",0.66747572815534,0.645711804579339,0.300806054037008,-0.0229773462783174,-0.0332786501054608,-0.0310479534987365,-0.0458773636111422,-0.0662743922156557,-0.0979289791164117
"CLEVELAND","RSTGDH","TEST",0.605072463768116,0.382282324880569,0.358858651288338,-0.00217391304347803,-0.00357995226730272,-0.00490750773472176,-0.0126746813096144,-0.00499411701075697,-0.0128983681648456
"CMC","RSTGDH","TEST",0.541742081447964,0.519651723511024,0.302700935336076,-0.0184766214177976,-0.0329810863565991,-0.0233920539116396,-0.0430758161389132,-0.0319841776787331,-0.0588979728863352
"CRX","RSTGDH","TEST",0.87487922705314,0.873420479310969,0.747140963340598,0.0299516908212565,0.0354488279016586,0.0382179448864983,0.0457588947725523,0.0666547418009266,0.0798066804800319
"CRYOTHERAPY","RSTGDH","TEST",0.804938271604939,0.802008986315352,0.610529069402388,-0.0104938271604935,-0.0128690386071154,-0.00849002946322674,-0.0104750644947682,-0.0178709265370343,-0.0220492883879287
"DERMA","RSTGDH","TEST",0.941441441441442,0.926407448828009,0.926330415997812,0.0126126126126127,0.0135790494665374,0.00897525257985143,0.00978301461029574,0.016913736644106,0.0184359527747934
"ECOLI","RSTGDH","TEST",0.782026143790849,0.508854734092182,0.70346194928719,-0.00702614379084987,-0.00890453510043512,-0.0253028837709055,-0.0473696956193013,-0.0104725631061193,-0.0196057544737733
"GERMAN","RSTGDH","TEST",0.770944444444444,0.699750270314585,0.40755770085652,-0.00450000000000028,-0.0058031236566847,-0.0024116064376698,-0.00343454482152225,-0.00549401263489052,-0.00782442456190054
"HABERMAN","RSTGDH","TEST",0.735531135531135,0.573532543775357,0.183982140995908,0.00402930402930413,0.00550826239359052,-0.0259360803841481,-0.0432651173704249,-0.0333213830665421,-0.0555848658689367
"HAYES","RSTGDH","TEST",0.570567375886525,0.592326276172673,0.308568573500568,-0.195035460992908,-0.254747568318666,-0.1871108937524,-0.240058982265866,-0.318011255304098,-0.408001141817074
"HEART","RSTGDH","TEST",0.824279835390946,0.820974715128388,0.642855811663798,0.00123456790123444,0.00149999999999984,0.00369383627086239,0.0045196655965156,0.00404370287848699,0.00494775172537949
"HEPATISIS","RSTGDH","TEST",0.839007092198582,0.727554244966539,0.462857142324794,-0.0131205673758866,-0.015397419891802,-0.0325184440365053,-0.0427833344191835,-0.0615580292156559,-0.0809896607341582
"HORSECOLIC","RSTGDH","TEST",0.8496996996997,0.836991248808677,0.674785341957387,0.00450450450450468,0.00532954343577921,0.0106562265409074,0.0128957701824893,0.0154681484800536,0.0187189796671128
"HYPOTHYROID","RSTGDH","TEST",0.987899543378995,0.93295632592382,0.86593427220802,0.00333684580259941,0.0033891653734327,0.0232121245893068,0.0255150014204615,0.0463446756040454,0.050942534765335
"IMMUNOTHERAPY","RSTGDH","TEST",0.806790123456791,0.656582199891886,0.340879188531846,0.00555555555555565,0.00693374422187993,0.029817927528095,0.0475743893563669,0.0500502788368876,0.0798550285071723
"INDIAN","RSTGDH","TEST",0.725904761904762,0.618623843359213,0.254784570840814,0.0156190476190475,0.021989809600429,0.0148399747288626,0.0245782895169528,-0.00450267573587837,-0.00745742966948163
"ION","RSTGDH","TEST",0.883333333333333,0.872136922718106,0.744812601638223,-0.0195238095238094,-0.0216244725738395,-0.0219261693259518,-0.0245241857326008,-0.0449366091917229,-0.0502611164598981
"IRIS","RSTGDH","TEST",0.938888888888889,0.938713655474949,0.908333333333333,-0.00444444444444458,-0.004711425206125,-0.00439289950260313,-0.00465790369011664,-0.00666666666666693,-0.00706883716530378
"MAMMOGRAPHIC","RSTGDH","TEST",0.8265625,0.824994211932242,0.650903265288714,0.00491898148148162,0.0059867586984084,0.00427999290569614,0.00521496131841443,0.00891397393907767,0.0108612397987336
"MUTAGENESIS","RSTGDH","TEST",0.668969072164949,0.523404335620335,0.118215928527813,-0.10020618556701,-0.13027744270205,-0.158211586666341,-0.232112515998122,-0.281514125941715,-0.413009902992428
"NEWTHYROID","RSTGDH","TEST",0.928717948717949,0.895180854973954,0.842398655718152,-0.00871794871794884,-0.00929978118161939,-0.0121585315441315,-0.0134002025314804,-0.0177967080469992,-0.0196141689773813
"PAGEBLOCKS","RSTGDH","TEST",0.94239748274462,0.618953574321107,0.69606768224989,-0.00520706455542019,-0.0054949763276848,-0.120211652606788,-0.162631639351339,-0.0617530642017694,-0.0835443307559615
"PENBASED","RSTGDH","TEST",0.804090909090909,0.800393323798219,0.782270229191075,-0.094924242424242,-0.105586921715682,-0.0975985155482993,-0.108685303442538,-0.105507568976945,-0.117492792644668
"PHONEME","RSTGDH","TEST",0.810764959901295,0.769184806762473,0.538995337430581,-0.0435225169648364,-0.0509459849797804,-0.0560288265786384,-0.0678961475124809,-0.112420525968135,-0.136232026987931
"PIMA","RSTGDH","TEST",0.739420289855073,0.702279300918019,0.407793904901253,-0.0362318840579708,-0.0467115097159938,-0.0438541164713107,-0.0587751673484257,-0.0857421037848309,-0.114915244092453
"SAT","RSTGDH","TEST",0.756200345423143,0.710944327998862,0.699663279834081,-0.100984455958549,-0.117809433620116,-0.118116820288625,-0.142470577149354,-0.12434904245592,-0.149987781616321
"SEGMENTATION","RSTGDH","TEST",0.846488696488697,0.843889200844917,0.820903479236813,-0.0573833573833574,-0.0634861506532209,-0.0553692057194582,-0.0615720746286897,-0.0669472502805833,-0.0744471775764165
"SPAMBASE","RSTGDH","TEST",0.869178743961353,0.862676309351703,0.726423928450803,-0.0327173913043483,-0.0362762296289357,-0.0363353988272813,-0.0404170474051794,-0.0771648444716648,-0.0858329694370366
"SPECTFHEART","RSTGDH","TEST",0.803909465020576,0.655281257889335,0.322346005324298,0.00226337448559699,0.00282340862423033,0.00299380270860983,0.00458969842947593,-0.0149931955836491,-0.0229855648220233
"TAE","RSTGDH","TEST",0.543840579710145,0.539487297630977,0.315628224340058,-0.048913043478261,-0.0825183374083131,-0.0455616678514624,-0.0778766745000424,-0.0738172217714012,-0.12617272421041
"TEXTURE","RSTGDH","TEST",0.62630303030303,0.602746526432364,0.588933333333333,-0.242242424242424,-0.278905868397181,-0.264009578452517,-0.304595003097881,-0.266466666666667,-0.307429812336952
"THYROID","RSTGDH","TEST",0.986350308641975,0.914744372068839,0.90428216303065,0.0116358024691355,0.0119376518923709,0.0743146499861513,0.0884245857012179,0.151675156445797,0.180473336985189
"TITANIC","RSTGDH","TEST",0.76270202020202,0.684782711088095,0.393022252013693,-0.0193181818181817,-0.0247029191423403,-0.0253416700014797,-0.0356862412787417,-0.0449128219800609,-0.0632464159463856
"VEHICLE","RSTGDH","TEST",0.621981627296588,0.613388495194523,0.495906923041336,-0.0940288713910761,-0.131323313782991,-0.0959837650318495,-0.135308032768605,-0.126163667341473,-0.177852552764344
"VERTEBRAL","RSTGDH","TEST",0.817921146953405,0.765925908333837,0.706535449539188,-0.0258064516129032,-0.0305862361937128,-0.0379961998427432,-0.047263533937292,-0.0427641050219627,-0.0531943388383214
"WAVE","RSTGDH","TEST",0.7082,0.70798281760319,0.562412103259147,-0.119644444444445,-0.144525273132365,-0.11802335111696,-0.142884345887913,-0.17934340542114,-0.217121145352973
"WDBC","RSTGDH","TEST",0.936452241715399,0.932203273852887,0.864460908905682,-0.019980506822612,-0.0208906552532354,-0.0212172968364297,-0.0222538693717188,-0.0424210597135717,-0.0444935435816132
"WILT","RSTGDH","TEST",0.96425453710085,0.769730040979621,0.544427875459432,-0.00221686193429838,-0.0022937687928598,-0.0824168431642119,-0.0967167101092174,-0.161348143813581,-0.189343113042877
"WINE","RSTGDH","TEST",0.921069182389938,0.920998053217116,0.880257394733642,-0.0364779874213833,-0.0380952380952377,-0.0369044846565906,-0.0385263460503079,-0.0549428678820176,-0.0573574718822402
"WIRELESS","RSTGDH","TEST",0.963555555555556,0.963549272446179,0.951407407407407,-0.0160277777777775,-0.0163618318446049,-0.0160306143396299,-0.0163647851041833,-0.0213703703703707,-0.0218158525492913
"WISCONSIN","RSTGDH","TEST",0.961219512195122,0.957625066496784,0.915292824554421,-0.00178861788617912,-0.00185732376530209,-0.0020171482308754,-0.00210197946684521,-0.00404047556205744,-0.00421039789626606
"YEAST","RSTGDH","TEST",0.48314606741573,0.337886592563788,0.357032812071641,-0.0758426966292134,-0.135678391959799,-0.147423825154656,-0.303772224482074,-0.0957634337719785,-0.197324084288535
"APPENDICITIS","RSTLDH","TEST",0.861979166666667,0.768428034914171,0.54289599421606,-0.0072916666666667,-0.00838825644098266,-0.00600708575560116,-0.0077567320944922,-0.011329212737951,-0.0146290017531138
"AUSTRA","RSTLDH","TEST",0.871256038647343,0.869394077221106,0.739188608621191,0.025523349436393,0.0301789794364053,0.0315644659638988,0.0376740873559419,0.0564284806002587,0.0673507833121163
"AUTOS","RSTLDH","TEST",0.701612903225807,0.620401641624031,0.607160923080596,0.0424731182795703,0.0644371941272438,0.0442280306122997,0.0767616387960524,0.0682627688461642,0.118476041841448
"BALANCE","RSTLDH","TEST",0.788146167557932,0.561819272774163,0.609664618222047,-0.0638146167557931,-0.0749032325557066,-0.0624430998556857,-0.100027012028019,-0.119965570780827,-0.19217171503617
"BANANA","RSTLDH","TEST",0.683689727463312,0.660410332971065,0.342984217323977,-0.164926624737946,-0.194347686454705,-0.17854128666231,-0.212814758901512,-0.343571199620442,-0.409524448824098
"BANDS","RSTLDH","TEST",0.719026548672566,0.697445210116487,0.407409708343869,-0.0154384719035652,-0.0210200233789962,-0.0242061066538687,-0.0335426626285386,-0.0492230615256898,-0.0682089263634693
"BANKNOTE","RSTLDH","TEST",0.904813915857606,0.901959474957702,0.805302370704862,-0.059870550161812,-0.0620623139178929,-0.0620646295976512,-0.0643807860243058,-0.122807456863738,-0.127390442088978
"BRCANCER","RSTLDH","TEST",0.706190476190476,0.697636369113679,0.402528952599953,-0.0152380952380949,-0.0211221122112207,-0.0189280105670747,-0.0264149476359788,-0.0400722975141345,-0.0559228153819028
"BUPA","RSTLDH","TEST",0.68705501618123,0.668793942908809,0.34376767811695,-0.00339805825242734,-0.00492149050855424,-0.00796581516926598,-0.0117705213322495,-0.0233127681357136,-0.0344476276218304
"CLEVELAND","RSTLDH","TEST",0.611956521739131,0.382947882915746,0.364376974651815,0.00471014492753652,0.00775656324582386,-0.00424194969954395,-0.0109557362880412,0.000524206352720824,0.00135387427190443
"CMC","RSTLDH","TEST",0.524698340874811,0.500282615183049,0.276773534286731,-0.0355203619909499,-0.0634044558120745,-0.0427611622396146,-0.0787434899679046,-0.0579115787280782,-0.10664256020561
"CRX","RSTLDH","TEST",0.878260869565217,0.87665552976047,0.753662324823335,0.0333333333333337,0.0394511149228134,0.0414529953359992,0.0496322671776422,0.0731761032836641,0.0876148003239585
"CRYOTHERAPY","RSTLDH","TEST",0.823456790123457,0.821043140222016,0.646006892020985,0.00802469135802497,0.00984102952308891,0.0105441244434371,0.013009422884133,0.0176068960815634,0.021723525554994
"DERMA","RSTLDH","TEST",0.945495495495496,0.930929774646678,0.93143793386871,0.0166666666666667,0.0179437439379244,0.0134975783985207,0.0147123443603997,0.022021254515004,0.0240031411640665
"ECOLI","RSTLDH","TEST",0.779084967320262,0.519155393842967,0.700323387694704,-0.00996732026143754,-0.0126320149099188,-0.0150022240201204,-0.0280857625510186,-0.013611124698605,-0.0254814763347506
"GERMAN","RSTLDH","TEST",0.768111111111111,0.694949102156542,0.398345457009472,-0.00733333333333352,-0.00945694225533769,-0.00721277459571279,-0.0102722389729764,-0.0147062564819385,-0.0209442536954015
"HABERMAN","RSTLDH","TEST",0.734615384615384,0.554461625621627,0.153168896391984,0.00311355311355321,0.00425638457686544,-0.0450069985378773,-0.0750781554263663,-0.0641346276704662,-0.106985795562507
"HAYES","RSTLDH","TEST",0.541843971631206,0.54016150833355,0.264284707298777,-0.223758865248227,-0.292264937471052,-0.239275661591524,-0.306985182159744,-0.362295121505889,-0.464816325786358
"HEART","RSTLDH","TEST",0.832716049382716,0.829538303497811,0.659926919602138,0.00967078189300397,0.0117499999999998,0.0122574246402853,0.014997811593757,0.0211148108168271,0.0258354396426641
"HEPATISIS","RSTLDH","TEST",0.83404255319149,0.725387852886732,0.457327764310765,-0.0180851063829791,-0.0212234706616733,-0.034684836116312,-0.0456335777066358,-0.0670874072296847,-0.0882644623340966
